year,scenario,ai_capability,throughput,bottleneck_stage,progress_rate,cumulative_progress,M_1,mu_1,mu_eff_1,M_2,mu_2,mu_eff_2,M_3,mu_3,mu_eff_3,M_4,mu_4,mu_eff_4,M_5,mu_5,mu_eff_5,M_6,mu_6,mu_eff_6,M_7,mu_7,mu_eff_7,M_8,mu_8,mu_eff_8
2034.0,Pessimistic,20.085536923187668,0.03780291020778202,6,1.8901455103891014,16.547891893975166,47.56043364997467,95.12086729994934,90.36482393495187,19.054045701010583,76.21618280404233,68.5945645236381,4.10747935940628,4.10747935940628,1.232243807821884,95.07108023158146,570.4264813894888,541.9051573200144,4.10747935940628,6.161219039109421,3.0806095195547103,1.8901455103891014,0.3150242517315169,0.03780291020778202,1.5934303402594008,1.5934303402594008,1.4340873062334607,3.3306095195547107,3.3306095195547107,3.164079043576975
2035.0,Pessimistic,27.112638920657883,0.03885269926933863,6,1.942634963466932,18.4905268574421,48.19272479733924,96.38544959467848,91.56617711494455,19.29921981937644,77.19687927750576,69.47719134975519,4.231800365516984,4.231800365516984,1.2695401096550951,96.34856642727725,578.0913985636635,549.1868286354803,4.231800365516984,6.347700548275475,3.1738502741377377,1.9426349634669315,0.32377249391115526,0.03885269926933863,1.6284233089779543,1.6284233089779543,1.465580978080159,3.4238502741377377,3.4238502741377377,3.252657760430851
2036.0,Pessimistic,36.598234443677974,0.039812134230651816,6,1.9906067115325912,20.48113356897469,48.66113760008267,97.32227520016534,92.45616144015706,19.48084927350144,77.92339709400576,70.13105738460519,4.338804447113654,4.338804447113654,1.3016413341340962,97.29495147771804,583.7697088663083,554.5812234229928,4.338804447113654,6.508206670670481,3.2541033353352407,1.9906067115325912,0.3317677852554318,0.039812134230651816,1.6604044743550608,1.6604044743550608,1.4943640269195548,3.50410333533524,3.50410333533524,3.328898168568478
2037.0,Pessimistic,49.40244910553017,0.04068899176203545,6,2.0344495881017726,22.515583157076463,49.00814633915559,98.01629267831117,93.11547804439562,19.615403682529717,78.46161473011887,70.61545325710698,4.4309037136539455,4.4309037136539455,1.3292711140961837,97.99605076686537,587.9763046011922,558.5774893711325,4.4309037136539455,6.646355570480918,3.323177785240459,2.0344495881017726,0.3390749313502954,0.04068899176203545,1.689633058734515,1.689633058734515,1.5206697528610635,3.573177785240459,3.573177785240459,3.394518895978436
2038.0,Pessimistic,66.68633104092515,0.04149037920500689,6,2.074518960250345,24.590102117326808,49.26521673579659,98.53043347159318,93.60391179801353,19.715084040410925,78.8603361616437,70.97430254547933,4.5101742869880725,4.5101742869880725,1.3530522860964218,98.5154378947727,591.0926273686362,561.5379960002043,4.5101742869880725,6.765261430482109,3.3826307152410546,2.0745189602503444,0.3457531600417241,0.04149037920500689,1.7163459735002295,1.7163459735002295,1.5447113761502067,3.6326307152410546,3.6326307152410546,3.450999179479002
2039.0,Pessimistic,90.01713130052181,0.042222792180623255,6,2.111139609031163,26.70124172635797,49.45565916962613,98.91131833925226,93.96575242228964,19.788929065773395,79.15571626309358,71.24014463678422,4.578403101752542,4.578403101752542,1.3735209305257625,98.90020934271402,593.4012560562842,563.73119325347,4.578403101752542,6.867604652628813,3.4338023263144066,2.111139609031163,0.3518566015051938,0.042222792180623255,1.7407597393541085,1.7407597393541085,1.5666837654186978,3.683802326314407,3.683802326314407,3.4996122099986864
2040.0,Pessimistic,121.51041751873485,0.042892167239536344,6,2.1446083619768177,28.84585008833479,49.59674239459802,99.19348478919603,94.23381054973623,19.84363480606862,79.37453922427449,71.43708530184703,4.63712818684235,4.63712818684235,1.391138456052705,99.18525504214702,595.1115302528822,565.3559537402381,4.63712818684235,6.955692280263525,3.4778461401317626,2.1446083619768173,0.3574347269961362,0.042892167239536344,1.7630722413178783,1.7630722413178783,1.5867650171860905,3.7278461401317626,3.7278461401317626,3.5414538331251744
2041.0,Pessimistic,164.0219072999017,0.04350392998051979,6,2.1751964990259895,31.02104658736078,49.70125941828974,99.40251883657947,94.43239289475049,19.884161815255204,79.53664726102082,71.58298253491874,4.687673335995387,4.687673335995387,1.4063020007986162,99.39642209001396,596.3785325400837,566.5596059130795,4.687673335995387,7.0315100039930805,3.5157550019965402,2.1751964990259895,0.3625327498376649,0.04350392998051979,1.783464332683993,1.783464332683993,1.6051178994155937,3.7657550019965402,3.7657550019965402,3.577467251896713
2042.0,Pessimistic,221.40641620418697,0.044063039027491556,6,2.2031519513745783,33.22419853873536,49.77868753381198,99.55737506762397,94.57950631424276,19.91418496209036,79.65673984836144,71.6910658635253,4.731177949041001,4.731177949041001,1.4193533847123003,99.55285848668134,597.3171509200881,567.4512933740837,4.731177949041001,7.096766923561502,3.548383461780751,2.203151951374578,0.36719199189576296,0.044063039027491556,1.8021013009163853,1.8021013009163853,1.6218911708247468,3.798383461780751,3.798383461780751,3.6084642886917133
2043.0,Pessimistic,298.8674009670603,0.044574026221486325,6,2.2287013110743166,35.452899849809675,49.83604769258391,99.67209538516782,94.68849061590943,19.936426656308047,79.74570662523219,71.77113596270897,4.768622716500646,4.768622716500646,1.4305868149501937,99.66874941971035,598.0124965182621,568.1118716923489,4.768622716500646,7.152934074750969,3.5764670373754845,2.2287013110743166,0.3714502185123861,0.044574026221486325,1.819134207382878,1.819134207382878,1.6372207866445903,3.8264670373754845,3.8264670373754845,3.6351436855067103
2044.0,Pessimistic,403.4287934927351,0.0450410333533524,6,2.25205166766762,37.7049515174773,49.87854114334335,99.7570822866867,94.76922817235236,19.95290370864334,79.81161483457336,71.83045335111603,4.800851726528544,4.800851726528544,1.440255517958563,99.75460353451003,598.5276212070602,568.6012401467071,4.800851726528544,7.201277589792816,3.600638794896408,2.25205166766762,0.37534194461127,0.0450410333533524,1.8347011117784136,1.8347011117784136,1.6512310006005722,3.8506387948964083,3.8506387948964083,3.658106855151588
2045.0,Pessimistic,544.571910125929,0.04546784573490887,6,2.2733922867454437,39.97834380422274,49.910021065925584,99.82004213185117,94.8290400252586,19.96511020923645,79.8604408369458,71.87439675325122,4.828591492531839,4.828591492531839,1.4485774477595517,99.81820582707414,598.9092349624448,568.9637732143225,4.828591492531839,7.242887238797758,3.621443619398879,2.2733922867454437,0.37889871445757395,0.04546784573490887,1.8489281911636293,1.8489281911636293,1.6640353720472665,3.8714436193988795,3.8714436193988795,3.6778714384289355
2046.0,Pessimistic,735.0951892419727,0.04585792288067321,6,2.292896144033661,42.2712399482564,49.93334196616015,99.8666839323203,94.87334973570428,19.97415300728659,79.89661202914635,71.90695082623172,4.85246733039504,4.85246733039504,1.455740199118512,99.86532356428276,599.1919413856965,569.2323443164116,4.85246733039504,7.27870099559256,3.63935049779628,2.292896144033661,0.38214935733894345,0.04585792288067321,1.861930762689107,1.861930762689107,1.6757376864201965,3.88935049779628,3.88935049779628,3.694882972906466
2047.0,Pessimistic,992.2747156050253,0.04621442654884884,6,2.310721327442442,44.581961275698845,49.95061851397662,99.90123702795324,94.90617517655558,19.980852076848077,79.92340830739231,71.93106747665308,4.873017454487728,4.873017454487728,1.4619052363463185,99.90022924252419,599.4013754551452,569.4313066823879,4.873017454487728,7.309526181731592,3.654763090865796,2.310721327442442,0.385120221240407,0.04621442654884884,1.873814218294961,1.873814218294961,1.686432796465465,3.904763090865796,3.904763090865796,3.7095249363225062
2048.0,Pessimistic,1339.4307643944169,0.04654024636885812,6,2.327012318442906,46.90897359414175,49.96341729538954,99.92683459077908,94.93049286124013,19.98581486964084,79.94325947856336,71.94893353070702,4.890705110210829,4.890705110210829,1.4672115330632487,99.92608800497071,599.5565280298242,569.578701628333,4.890705110210829,7.336057665316244,3.668028832658122,2.327012318442906,0.387835386407151,0.04654024636885812,1.8846748789619374,1.8846748789619374,1.6962073910657438,3.9180288326581225,3.9180288326581225,3.722127391025216
2049.0,Pessimistic,1808.0424144560632,0.04683802326314406,6,2.3419011631572033,49.25087475729895,49.97289886586276,99.94579773172552,94.94850784513923,19.989491396967193,79.95796558786877,71.96216902908189,4.905929016575964,4.905929016575964,1.4717787049727893,99.94524464735537,599.6714678841322,569.6878944899256,4.905929016575964,7.358893524863946,3.679446762431973,2.3419011631572033,0.3903168605262005,0.04683802326314406,1.8946007754381355,1.8946007754381355,1.705140697894322,3.9294467624319727,3.9294467624319727,3.732974424310374
2050.0,Pessimistic,2440.6019776244984,0.047110170853085206,6,2.3555085426542606,51.606383299953215,49.97992298602999,99.95984597205998,94.96185367345697,19.992215035399383,79.96886014159753,71.97197412743778,4.919032354216783,4.919032354216783,1.4757097062650348,99.95943623708101,599.756617422486,569.7687865513617,4.919032354216783,7.378548531325174,3.689274265662587,2.3555085426542606,0.3925847571090434,0.047110170853085206,1.903672361769507,1.903672361769507,1.7133051255925564,3.939274265662587,3.939274265662587,3.7423105523794575
2024.0,Baseline,1.0,0.019999999999999997,6,1.0,1.0,1.0,2.0,1.9,1.0,4.0,3.6,1.0,1.0,0.3,1.0,6.0,5.699999999999999,1.0,1.5,0.75,1.0,0.16666666666666666,0.019999999999999997,1.0,1.0,0.9,1.0,1.0,0.95
2025.0,Baseline,1.6487212707001282,0.024178760707248264,6,1.2089380353624133,2.2089380353624133,20.279997674080963,40.55999534816193,38.53199558075383,8.475917465459965,33.90366986183986,30.513302875655874,1.8847968677143805,1.8847968677143805,0.5654390603143141,39.953464688449294,239.72078813069578,227.734748724161,1.8847968677143805,2.827195301571571,1.4135976507857855,1.2089380353624133,0.2014896725604022,0.024178760707248264,1.1392920235749422,1.1392920235749422,1.025362821217448,1.6635976507857855,1.6635976507857855,1.5804177682464962
2026.0,Baseline,2.718281828459045,0.02777545337954846,6,1.3887726689774234,3.5977107043398364,31.973907382599325,63.94781476519865,60.75042402693872,13.010290617742596,52.041162470970384,46.837046223873344,2.5738773611494663,2.5738773611494663,0.7721632083448399,63.57993532402721,381.47961194416325,362.4056313469551,2.5738773611494663,3.8608160417241995,1.9304080208620997,1.3887726689774231,0.2314621114962372,0.02777545337954846,1.2591817793182822,1.2591817793182822,1.133263601386454,2.1804080208620995,2.1804080208620995,2.0713876198189944
2027.0,Baseline,4.4816890703380645,0.030871155451346798,6,1.5435577725673402,5.141268476907177,39.066622152726936,78.13324430545387,74.22658209018117,15.760526957179831,63.042107828719324,56.73789704584739,3.110533789035941,3.110533789035941,0.9331601367107822,77.91011414530544,467.46068487183265,444.087650628241,3.110533789035941,4.665800683553911,2.3329003417769556,1.54355777256734,0.2572596287612233,0.030871155451346798,1.3623718483782268,1.3623718483782268,1.2261346635404042,2.5829003417769556,2.5829003417769556,2.4537553246881076
2028.0,Baseline,7.38905609893065,0.03353565091717921,6,1.6767825458589607,6.818051022766138,43.36857112140598,86.73714224281196,82.40028513067135,17.42862961850436,69.71451847401744,62.74306662661569,3.5284822353142307,3.5284822353142307,1.0585446705942692,86.60180695957534,519.610841757452,493.6302996695794,3.5284822353142307,5.292723352971346,2.646361676485673,1.6767825458589605,0.27946375764316006,0.03353565091717921,1.4511883639059735,1.4511883639059735,1.3060695275153762,2.896361676485673,2.896361676485673,2.751543592661389
2029.0,Baseline,12.182493960703473,0.03582900341776955,6,1.791450170888478,8.609501193654616,45.977835067428956,91.95567013485791,87.35788662811501,18.440385026145922,73.76154010458369,66.38538609412532,3.8539808125592394,3.8539808125592394,1.1561942437677717,91.87358513623401,551.2415108174041,523.6794352765339,3.8539808125592394,5.780971218838859,2.8904856094194296,1.7914501708884778,0.29857502848141293,0.03582900341776955,1.5276334472589852,1.5276334472589852,1.3748701025330867,3.1404856094194296,3.1404856094194296,2.983461328948458
2030.0,Baseline,20.085536923187668,0.03780291020778202,6,1.8901455103891014,10.499646704043718,47.56043364997467,95.12086729994934,90.36482393495187,19.054045701010583,76.21618280404233,68.5945645236381,4.10747935940628,4.10747935940628,1.232243807821884,95.07108023158146,570.4264813894888,541.9051573200144,4.10747935940628,6.161219039109421,3.0806095195547103,1.8901455103891014,0.3150242517315169,0.03780291020778202,1.5934303402594008,1.5934303402594008,1.4340873062334607,3.3306095195547107,3.3306095195547107,3.164079043576975
2031.0,Baseline,33.11545195869231,0.03950186752666534,6,1.9750933763332672,12.474740080376986,48.520328212306396,97.04065642461279,92.18862360338214,19.42624971497595,77.7049988599038,69.93449897391342,4.30490422619822,4.30490422619822,1.291471267859466,97.01045904119047,582.0627542471428,552.9596165347857,4.30490422619822,6.45735633929733,3.228678169648665,1.975093376333267,0.3291822293888778,0.03950186752666534,1.6500622508888445,1.6500622508888445,1.48505602579996,3.4786781696486644,3.4786781696486644,3.304744261166231
2032.0,Baseline,54.598150033144236,0.04096417364263393,6,2.0482086821316967,14.522948762508683,49.10253369445202,98.20506738890404,93.29481401945884,19.65200286111405,78.6080114444562,70.74721030001058,4.458658867053549,4.458658867053549,1.3375976601160646,98.18675175001532,589.1205105000919,559.6644849750872,4.458658867053549,6.687988300580323,3.3439941502901616,2.0482086821316967,0.3413681136886161,0.04096417364263393,1.6988057880877978,1.6988057880877978,1.528925209279018,3.593994150290162,3.593994150290162,3.414294442775654
2033.0,Baseline,90.01713130052181,0.042222792180623255,6,2.111139609031163,16.634088371539846,49.45565916962613,98.91131833925226,93.96575242228964,19.788929065773395,79.15571626309358,71.24014463678422,4.578403101752542,4.578403101752542,1.3735209305257625,98.90020934271402,593.4012560562842,563.73119325347,4.578403101752542,6.867604652628813,3.4338023263144066,2.111139609031163,0.3518566015051938,0.042222792180623255,1.7407597393541085,1.7407597393541085,1.5666837654186978,3.683802326314407,3.683802326314407,3.4996122099986864
2034.0,Baseline,148.4131591025766,0.043306095195547095,6,2.165304759777355,18.799393131317203,49.66984059704481,99.33968119408962,94.37269713438513,19.871979007017377,79.4879160280695,71.53912442526256,4.671660005504405,4.671660005504405,1.4014980016513214,99.33294324709054,595.9976594825432,566.197776508416,4.671660005504405,7.007490008256608,3.503745004128304,2.165304759777355,0.36088412662955915,0.043306095195547095,1.77686983985157,1.77686983985157,1.5991828558664132,3.7537450041283034,3.7537450041283034,3.566057753921888
2035.0,Baseline,244.69193226422038,0.044238502741377375,6,2.211925137068869,21.01131826838607,49.799748199515264,99.59949639903053,94.61952157907899,19.922351342669185,79.68940537067674,71.72046483360907,4.74428855517317,4.74428855517317,1.423286566551951,99.59540962759206,597.5724577655524,567.6938348772748,4.74428855517317,7.116432832759754,3.558216416379877,2.211925137068869,0.36865418951147816,0.044238502741377375,1.807950091379246,1.807950091379246,1.6271550822413214,3.808216416379877,3.808216416379877,3.617805595560883
2036.0,Baseline,403.4287934927351,0.0450410333533524,6,2.25205166766762,23.26336993605369,49.87854114334335,99.7570822866867,94.76922817235236,19.95290370864334,79.81161483457336,71.83045335111603,4.800851726528544,4.800851726528544,1.440255517958563,99.75460353451003,598.5276212070602,568.6012401467071,4.800851726528544,7.201277589792816,3.600638794896408,2.25205166766762,0.37534194461127,0.0450410333533524,1.8347011117784136,1.8347011117784136,1.6512310006005722,3.8506387948964083,3.8506387948964083,3.658106855151588
2037.0,Baseline,665.1416330443618,0.045731777852404586,6,2.28658889262023,25.54995882867392,49.926331479544096,99.85266295908819,94.86002981113378,19.971434655333425,79.8857386213337,71.89716475920034,4.844903168673111,4.844903168673111,1.4534709506019334,99.85115951989522,599.1069571193714,569.1516092634027,4.844903168673111,7.267354753009667,3.6336773765048336,2.2865888926202294,0.3810981487700382,0.045731777852404586,1.8577259284134864,1.8577259284134864,1.6719533355721379,3.883677376504834,3.883677376504834,3.6894935076795923
2038.0,Baseline,1096.6331584284585,0.04632630715241055,6,2.3163153576205278,27.866274186294447,49.95531778368783,99.91063556737566,94.91510378900688,19.982674242654465,79.93069697061786,71.93762727355607,4.879210466310726,4.879210466310726,1.4637631398932176,99.90972368541011,599.4583421124607,569.4854250068377,4.879210466310726,7.3188156994660885,3.6594078497330442,2.3163153576205273,0.3860525596034212,0.04632630715241055,1.8775435717470181,1.8775435717470181,1.6897892145723163,3.9094078497330447,3.9094078497330447,3.7139374572463923
2039.0,Baseline,1808.0424144560632,0.04683802326314406,6,2.3419011631572033,30.20817534945165,49.97289886586276,99.94579773172552,94.94850784513923,19.989491396967193,79.95796558786877,71.96216902908189,4.905929016575964,4.905929016575964,1.4717787049727893,99.94524464735537,599.6714678841322,569.6878944899256,4.905929016575964,7.358893524863946,3.679446762431973,2.3419011631572033,0.3903168605262005,0.04683802326314406,1.8946007754381355,1.8946007754381355,1.705140697894322,3.9294467624319727,3.9294467624319727,3.732974424310374
2040.0,Baseline,2980.9579870417283,0.04727846140131762,6,2.3639230700658813,32.57209841951753,49.983562331232775,99.96712466246555,94.96876842934226,19.993626210069852,79.97450484027941,71.97705435625147,4.926737444445063,4.926737444445063,1.478021233333519,99.96678919983765,599.8007351990259,569.8106984390746,4.926737444445063,7.390106166667595,3.6950530833337973,2.3639230700658813,0.3939871783443135,0.04727846140131762,1.9092820467105875,1.9092820467105875,1.7183538420395288,3.9450530833337973,3.9450530833337973,3.7478004291671074
2041.0,Baseline,4914.768840299134,0.0476575500199654,6,2.38287750099827,34.9549759205158,49.99003004991848,99.98006009983696,94.98105709484511,19.996134100988797,79.98453640395519,71.98608276355968,4.9429430643640035,4.9429430643640035,1.482882919309201,99.97985663146795,599.8791397888077,569.8851827993673,4.9429430643640035,7.414414596546005,3.7072072982730027,2.38287750099827,0.39714625016637833,0.0476575500199654,1.9219183339988468,1.9219183339988468,1.7297265005989622,3.957207298273002,3.957207298273002,3.759346933359352
2042.0,Baseline,8103.083927575384,0.0479838346178075,6,2.3991917308903754,37.35416765140617,49.99395291959976,99.98790583919951,94.98851054723953,19.997655213722354,79.99062085488941,71.99155876940047,4.955564013847031,4.955564013847031,1.4866692041541092,99.98778242939542,599.9266945763725,569.9303598475539,4.955564013847031,7.433346020770546,3.716673010385273,2.3991917308903754,0.3998652884817292,0.0479838346178075,1.9327944872602503,1.9327944872602503,1.7395150385342253,3.966673010385273,3.966673010385273,3.7683393598660095
2043.0,Baseline,13359.726829661871,0.04826467037375485,6,2.413233518687743,39.76740117009391,49.99633226033551,99.99266452067101,94.99303129463746,19.998577815232135,79.99431126092854,71.99488013483568,4.965393219187518,4.965393219187518,1.4896179657562552,99.99258966884112,599.9555380130467,569.9577611123943,4.965393219187518,7.448089828781276,3.724044914390638,2.4132335186877425,0.40220558644795706,0.04826467037375485,1.9421556791251615,1.9421556791251615,1.7479401112126454,3.974044914390638,3.974044914390638,3.775342668671106
2044.0,Baseline,22026.465794806718,0.04850638794896408,6,2.425319397448204,42.19272056754212,49.997775403441636,99.99555080688327,94.9957732665391,19.99913740133451,79.99654960533805,71.99689464480424,4.973048212003658,4.973048212003658,1.4919144636010973,99.99550540695351,599.9730324417211,569.974380819635,4.973048212003658,7.4595723180054865,3.7297861590027432,2.425319397448204,0.40421989957470067,0.04850638794896408,1.950212931632136,1.950212931632136,1.7551916384689223,3.9797861590027437,3.9797861590027437,3.780796851052606
2045.0,Baseline,36315.502674246636,0.0487144361939888,6,2.4357218096994404,44.628442377241555,49.99865071398187,99.99730142796373,94.99743635656554,19.999476807462354,79.99790722984942,71.99811650686448,4.9790099264032746,4.9790099264032746,1.4937029779209823,99.99727389151438,599.9836433490863,569.9844611816319,4.9790099264032746,7.468514889604911,3.7342574448024557,2.43572180969944,0.40595363494990666,0.0487144361939888,1.9571478731329597,1.9571478731329597,1.7614330858196638,3.9842574448024557,3.9842574448024557,3.7850445725623327
2046.0,Baseline,59874.14171519782,0.04889350497796279,6,2.44467524889814,47.0731176261397,49.999181616661275,99.99836323332255,94.99844507165642,19.999682667684986,79.99873067073995,71.99885760366595,4.983652914246144,4.983652914246144,1.4950958742738432,99.99834653162176,599.9900791897305,569.990575230244,4.983652914246144,7.475479371369216,3.737739685684608,2.44467524889814,0.40744587481635663,0.04889350497796279,1.96311683259876,1.96311683259876,1.766805149338884,3.987739685684608,3.987739685684608,3.7883527014003775
2047.0,Baseline,98715.7710107605,0.049047630908657956,6,2.4523815454328983,49.5254991715726,49.999503625413666,99.99900725082733,94.99905688828596,19.999807528221627,79.99923011288651,71.99930710159786,4.987268876813961,4.987268876813961,1.4961806630441883,99.99899712073373,599.9939827244024,569.9942835881823,4.987268876813961,7.480903315220942,3.740451657610471,2.452381545432898,0.40873025757214965,0.049047630908657956,1.968254363621932,1.968254363621932,1.771428927259739,3.990451657610471,3.990451657610471,3.7909290747299473
2048.0,Baseline,162754.79141900392,0.04918028832658122,6,2.4590144163290617,51.98451358790166,49.999698933594686,99.99939786718937,94.9994279738299,19.999883259965287,79.99953303986115,71.99957973587503,4.990084991293335,4.990084991293335,1.4970254973880004,99.99939172297702,599.9963503378622,569.996532820969,4.990084991293335,7.485127486940002,3.742563743470001,2.4590144163290613,0.4098357360548435,0.04918028832658122,1.9726762775527074,1.9726762775527074,1.7754086497974366,3.9925637434700008,3.9925637434700008,3.7929355562965004
2049.0,Baseline,268337.2865208745,0.049294467624319716,6,2.464723381215986,54.44923696911765,49.99981739399457,99.99963478798914,94.99965304858968,19.999929193589733,79.99971677435893,71.99974509692304,4.992278183455089,4.992278183455089,1.4976834550365268,99.99963106133596,599.9977863680158,569.997897049615,4.992278183455089,7.488417275182634,3.744208637591317,2.464723381215986,0.41078723020266433,0.049294467624319716,1.976482254143991,1.976482254143991,1.778834028729592,3.994208637591317,3.994208637591317,3.794498205711751
2050.0,Baseline,442413.3920089205,0.04939274265662587,6,2.4696371328312936,56.918874101948944,49.99988924385906,99.99977848771812,94.9997895633322,19.999957053741266,79.99982821496506,71.99984539346856,4.99398624322809,4.99398624322809,1.4981958729684268,99.99977622738871,599.9986573643323,569.9987244961156,4.99398624322809,7.490979364842135,3.7454896824210673,2.4696371328312936,0.4116061888052156,0.04939274265662587,1.9797580885541957,1.9797580885541957,1.7817822796987761,3.9954896824210673,3.9954896824210673,3.7957151983000137
2024.0,Optimistic,1.0,0.019999999999999997,6,1.0,1.0,1.0,2.0,1.9,1.0,4.0,3.6,1.0,1.0,0.3,1.0,6.0,5.699999999999999,1.0,1.5,0.75,1.0,0.16666666666666666,0.019999999999999997,1.0,1.0,0.9,1.0,1.0,0.95
2025.0,Optimistic,2.0137527074704766,0.025682472620894382,6,1.2841236310447193,2.2841236310447193,25.66732011422094,51.33464022844188,48.76790821701978,10.564879227963221,42.259516911852884,38.0335652206676,2.1812476411251462,2.1812476411251462,0.6543742923375439,50.838054924650464,305.0283295479028,289.77691307050765,2.1812476411251462,3.271871461687719,1.6359357308438596,1.2841236310447193,0.21402060517411986,0.025682472620894382,1.189415754029813,1.189415754029813,1.0704741786268317,1.8859357308438596,1.8859357308438596,1.7916389443016665
